T84.0;Complicação mecânica de prótese articular interna;;;
T84.1;Complicação mecânica de dispositivo de fixação interna de ossos dos membros;;;
T84.2;Complicação mecânica de dispositivo de fixação interna de outros ossos;;;
T84.3;Complicação mecânica de outros dispositivos, implantes e enxertos ósseos;;;
T84.4;Complicação mecânica de outros dispositivos, implantes e enxertos ortopédicos internos;;;
T84.5;Infecção e reação inflamatória devidas à prótese articular interna;;;
T84.6;Infecção e reação inflamatória devidas a dispositivo de fixação interna [qualquer local];;;
T84.7;Infecção e reação inflamatória devidas a outros dispositivos protéticos, implantes e enxertos ortopédicos internos;;;
T84.8;Outras complicações de dispositivos protéticos, implantes e enxertos ortopédicos internos;;;
T84.9;Complicação não especificada de dispositivo protético, implante e enxerto ortopédicos internos;;;
T85;Complicações de outros dispositivos protéticos, implantes e enxertos internos;;;
T85.0;Complicação mecânica de shunt ventricular (comunicação) intracraniano;;;
T85.1;Complicação mecânica de estimulador eletrônico implantado no sistema nervoso;;;
T85.2;Complicação mecânica de lente intraocular;;;
T85.3;Complicações mecânicas de outros dispositivos protéticos, implantes e enxertos oculares;;;
T85.4;Complicação mecânica de prótese e implante mamários;;;
T85.5;Complicação mecânica de dispositivos protéticos, implante e enxerto gastrointestinais;;;
T85.6;Complicação mecânica de outros dispositivos protéticos, implantes e enxertos internos especificados;;;
T85.7;Infecção e reação inflamatória devida a outros dispositivos protéticos, implantes e enxertos internos;;;
T85.8;Outras complicações de dispositivos protéticos, implantes e enxertos internos não classificados em outra parte;;;
T85.9;Complicação não especificada de outros dispositivos protéticos, implantes e enxertos internos;;;
T86;Falha e rejeição de órgãos e tecidos transplantados;;;
T86.0;Rejeição a transplante de medula óssea;;;
T86.1;Falência ou rejeição de transplante de rim;;;
T86.2;Falência ou rejeição de transplante de coração;;;
T86.3;Falência ou rejeição de transplante duplo de coração e pulmão;;;
T86.4;Falência ou rejeição de transplante de fígado;;;
T86.8;Outra insuficiência ou rejeição de outros órgãos ou tecidos transplantados;;;
T86.9;Falência e rejeição a transplante de órgão ou tecido não especificado;;;
T87;Complicações próprias de reimplante e amputação;;;
T87.0;Complicações de reimplante (de parte) de extremidade superior;;;
T87.1;Complicações de reimplante (de parte) de extremidade inferior;;;
T87.2;Complicações de outras partes reimplantadas do corpo;;;
T87.3;Neuroma de coto da amputação;;;
T87.4;Infecção de coto da amputação;;;
T87.5;Necrose do coto da amputação;;;
T87.6;Outras complicações e as não especificadas do coto de amputação;;;
T88;Outras complicações de cuidados médicos e cirúrgicos não classificadas em outra parte;;;
T88.0;Infecção subseqüente à imunização;;;
T88.1;Outras complicações subseqüentes à imunização não classificadas em outra parte;;;
T88.2;Choque devido à anestesia;;;
T88.3;Hipertermia maligna devida à anestesia;;;
T88.4;Entubação falha ou difícil;;;
T88.5;Outras complicações de anestesia;;;
T88.6;Choque anafilático devido a efeito adverso de droga ou medicamento corretos e administrados de maneira apropriada;;;
T88.7;Efeito adverso não especificado de droga ou medicamento;;;
T88.8;Outras complicações de cuidados médicos e cirúrgicos especificados não classificados em outra parte;;;
T88.9;Complicação não especificada de cuidados médicos e cirúrgicos;;;
T90;Seqüelas de traumatismo da cabeça;;;
T90.0;Seqüelas de traumatismo superficial da cabeça;;;
T90.1;Seqüelas de ferimento da cabeça;;;
T90.2;Seqüelas de fratura de crânio e de ossos da face;;;
T90.3;Seqüelas de traumatismo de nervos cranianos;;;
T90.4;Seqüelas de traumatismo do olho e da órbita;;;
T90.5;Seqüelas de traumatismo intracraniano;;;
T90.8;Seqüelas de outros traumatismos especificados da cabeça;;;
T90.9;Seqüelas de traumatismo não especificado da cabeça;;;
T91;Seqüelas de traumatismos do pescoço e do tronco;;;
T91.0;Seqüelas de traumatismo superficial e ferimento do pescoço e do tronco;;;
T91.1;Seqüelas de fratura de coluna vertebral;;;
T91.2;Seqüelas de outra fratura do tórax e da pelve;;;
T91.3;Seqüelas de traumatismo de medula espinhal;;;
T91.4;Seqüelas de traumatismo de órgãos intratorácicos;;;
T91.5;Seqüelas de traumatismo de órgãos intra-abdominais e órgãos pélvicos;;;
T91.8;Seqüelas de outros traumatismos especificados do pescoço e do tronco;;;
T91.9;Seqüelas de traumatismo não especificado do pescoço e do tronco;;;
T92;Seqüelas de traumatismos do membro superior;;;
T92.0;Seqüelas de ferimento do membro superior;;;
T92.1;Seqüelas de fratura do braço;;;
T92.2;Seqüelas de fratura ao nível do punho e da mão;;;
T92.3;Seqüelas de luxação, entorse e distensão do membro superior;;;
T92.4;Seqüelas de traumatismo de nervo de membro superior;;;
T92.5;Seqüelas de traumatismo de músculo e tendão do membro superior;;;
T92.6;Seqüelas de esmagamento e amputação traumática do membro superior;;;
T92.8;Seqüelas de outros traumatismos especificados do membro superior;;;
T92.9;Seqüelas de traumatismo não especificado do membro superior;;;
T93;Seqüelas de traumatismos do membro inferior;;;
T93.0;Seqüelas de ferimento do membro inferior;;;
T93.1;Seqüelas de fratura do fêmur;;;
T93.2;Seqüelas de outras fraturas do membro inferior;;;
T93.3;Seqüelas de luxação, entorse e distensão do membro inferior;;;
T93.4;Seqüelas de traumatismo de nervo do membro inferior;;;
T93.5;Seqüelas de traumatismo de músculo e tendão do membro inferior;;;
T93.6;Seqüelas de esmagamento e amputação traumática do membro inferior;;;
T93.8;Seqüelas de outros traumatismos especificados do membro inferior;;;
T93.9;Seqüelas de traumatismo não especificado do membro inferior;;;
T94;Seqüelas de traumatismos envolvendo múltiplas regiões do corpo e as não especificadas;;;
T94.0;Seqüelas de traumatismos envolvendo regiões múltiplas do corpo;;;
T94.1;Seqüelas de traumatismos não especificados por regiões do corpo;;;
T95;Seqüelas de queimaduras, corrosões e geladuras;;;
T95.0;Seqüelas de queimadura, corrosão e geladura da cabeça e pescoço;;;
T95.1;Seqüelas de queimadura, corrosão e geladura do tronco;;;
T95.2;Seqüelas de queimadura, corrosão e geladura do membro superior;;;
T95.3;Seqüelas de queimadura, corrosão e geladura do membro inferior;;;
T95.4;Seqüelas de queimadura e corrosão classificável só de acordo com a extensão da área corporal envolvida;;;
T95.8;Seqüelas de outra queimadura, corrosões e geladuras especificadas;;;
T95.9;Seqüelas de queimadura, corrosão e geladura de local não especificado;;;
T96;Seqüelas de intoxicação por drogas, medicamentos e substâncias biológicas;;;
T96;Seqüelas de intoxicação por drogas, medicamentos e substâncias biológicas;;;
T97;Seqüelas de efeitos tóxicos de substâncias de origem predominantemente não-medicinal;;;
T97;Seqüelas de efeitos tóxicos de substâncias de origem predominantemente não-medicinal;;;
T98;Seqüelas de outros efeitos de causas externas e dos não especificados;;;
T98.0;Seqüelas dos efeitos da penetração de corpo estranho através de orifício natural;;;
T98.1;Seqüelas em outros efeitos de causas externas e os não especificados;;;
T98.2;Seqüelas de algumas complicações precoces de traumatismos;;;
T98.3;Seqüelas de complicações dos cuidados médicos e cirúrgicos não classificados em outra parte;;;
Z00.0;Exame médico geral;;;
Z00.1;Exame de rotina de saúde da criança;;;
Z00.2;Exame no período de crescimento rápido na infância;;;
Z00.3;Exame do adolescente durante o crescimento na puberdade;;;
Z00.4;Exame psiquiátrico geral não classificado em outra parte;;;
Z00.5;Exame de doador potencial de órgão e tecido;;;
Z00.6;Exame para comparação ou de controle de normalidade num programa de investigação clínica;;;
Z00.8;Outros exames gerais;;;
Z01.0;Exame dos olhos e da visão;;;
Z01.1;Exame dos ouvidos e da audição;;;
Z01.2;Exame dentário;;;
Z01.3;Exame da pressão arterial;;;
Z01.4;Exame ginecológico (geral) (de rotina);;;
Z01.5;Testes cutâneos de diagnóstico e sensibilização;;;
Z01.6;Exame radiológico não classificado em outra parte;;;
Z01.7;Exame de laboratório;;;
Z01.8;Outros exames especiais especificados;;;
Z01.9;Exame especial não especificado;;;
Z02.0;Exame para admissão a instituição educacional;;;
Z02.1;Exame pré-emprego (pré-admissional);;;
Z02.2;Exame para admissão em instituição residencial;;;
Z02.3;Exame para a incorporação nas forças armadas;;;
Z02.4;Exame para licença para a condução de veículos (carteira de motorista);;;
Z02.5;Exame para participação em esporte;;;
Z02.6;Exame para fins de seguro;;;
Z02.7;Obtenção de atestado médico;;;
Z02.8;Outros exames para propósitos administrativos;;;
Z02.9;Exame não especificado com finalidades administrativas;;;
Z03.0;Observação por suspeita de tuberculose;;;
Z03.1;Observação por suspeita de neoplasia maligna;;;
Z03.2;Observação por suspeita de transtornos mentais e do comportamento;;;
Z03.3;Observação por suspeita de transtorno do sistema nervoso;;;
Z03.4;Observação por suspeita de infarto do miocárdio;;;
Z03.5;Observação por suspeita de outras doenças cardiovasculares;;;
Z03.6;Observação por suspeita de efeito tóxico de substância ingerida;;;
Z03.8;Observação por suspeita de outras doenças e afecções;;;
Z03.9;Observação por suspeita de doença ou afecção não especificada;;;
Z04.0;Teste para álcool e para drogas no sangue;;;
Z04.1;Exame e observação após acidente de transporte;;;
Z04.2;Exame e observação após acidente de trabalho;;;
Z04.3;Exame e observação após outro acidente;;;
Z04.4;Exame e observação após alegação de estupro e sedução;;;
Z04.5;Exame e observação após outros ferimentos infligidos;;;
Z04.6;Exame psiquiátrico geral, requerido por autoridade;;;
Z04.8;Exame e observação por outras razões especificadas;;;
Z04.9;Exame e observação por razão não especificada;;;
Z08.0;Exame de seguimento após tratamento cirúrgico de neoplasia maligna;;;
Z08.1;Exame de seguimento após radioterapia por neoplasia maligna;;;
Z08.2;Exame de seguimento após quimioterapia por neoplasia maligna;;;
Z08.7;Exame de seguimento após tratamento misto por neoplasia maligna;;;
Z08.8;Exame de seguimento após outro tratamento por neoplasia maligna;;;
Z08.9;Exame de seguimento após tratamento não especificado por neoplasia maligna;;;
Z09.0;Exame de seguimento após cirurgia por outras afecções;;;
Z09.1;Exame de seguimento após radioterapia por outras afecções;;;
Z09.2;Exame de seguimento após quimioterapia por outras afecções;;;
Z09.3;Exame de seguimento após psicoterapia;;;
Z09.4;Exame de seguimento após tratamento de fratura;;;
Z09.7;Exame de seguimento após tratamento combinado por outras afecções;;;
Z09.8;Exame de seguimento após outro tratamento por outras afecções;;;
Z09.9;Exame de seguimento após tratamento não especificado por outras afecções;;;
Z10.0;Exame de saúde ocupacional;;;
Z10.1;Exame geral de rotina de residentes de instituições;;;
Z10.2;Exame geral de rotina de pessoas das forças armadas;;;
Z10.3;Exame geral de rotina de equipe esportiva;;;
Z10.8;Exame geral de rotina de outra subpopulação definida;;;
Z11.0;Exame especial de rastreamento de doenças infecciosas intestinais;;;
Z11.1;Exame especial de rastreamento de tuberculose pulmonar;;;
Z11.2;Exame especial de rastreamento de outras doenças bacterianas;;;
Z11.3;Exame especial de rastreamento de infecções de transmissão predominantemente sexual;;;
Z11.4;Exame especial de rastreamento de vírus da imunodeficiência humana [HIV];;;
Z11.5;Exame especial de rastreamento de outras doenças virais;;;
Z11.6;Exame especial de rastreamento de outras doenças por protozoários e por helmintos;;;
Z11.8;Exame especial de rastreamento de outras doenças infecciosas e parasitárias;;;
Z11.9;Exame especial de rastreamento para doença infecciosa e parasitária não especificada;;;
Z12.0;Exame especial de rastreamento de neoplasia do estômago;;;
Z12.1;Exame especial de rastreamento de neoplasia do trato intestinal;;;
Z12.2;Exame especial de rastreamento de neoplasia de órgãos respiratórios;;;
Z12.3;Exame especial de rastreamento de neoplasia de mama;;;
Z12.4;Exame especial de rastreamento de neoplasia do colo do útero;;;
Z12.5;Exame especial de rastreamento de neoplasia da próstata;;;
Z12.6;Exame especial de rastreamento de neoplasia da bexiga;;;
Z12.8;Exame especial de rastreamento de neoplasias de outras localizações;;;
Z12.9;Exame especial de rastreamento de neoplasia não especificada;;;
Z13.0;Exame especial de rastreamento de doenças do sangue e dos órgãos hematopoéticos de alguns transtornos imunitários;;;
Z13.1;Exame especial de rastreamento de diabetes mellitus;;;
Z13.2;Exame especial de rastreamento de transtornos nutricionais;;;
Z13.3;Exame especial de rastreamento de transtornos mentais e do comportamento;;;
Z13.4;Exame especial de rastreamento de alguns transtornos do desenvolvimento na infância;;;
Z13.5;Exame especial de rastreamento de doenças dos ouvidos e dos olhos;;;
Z13.6;Exame especial de rastreamento de doenças cardiovasculares;;;
Z13.7;Exame especial de rastreamento de malformações congênitas, deformidades e anomalias cromossômicas;;;
Z13.8;Exame especial de rastreamento de outras doenças e transtornos especificados;;;
Z13.9;Exame especial de rastreamento não especificado;;;
Z20.0;Contato com e exposição a doenças infecciosas intestinais;;;
Z20.1;Contato com e exposição à tuberculose;;;
Z20.2;Contato com e exposição a infecções de transmissão predominantemente sexual;;;
Z20.3;Contato com e exposição à raiva;;;
Z20.4;Contato com e exposição à rubéola;;;
Z20.5;Contato com e exposição à hepatite viral;;;
Z20.6;Contato com e exposição ao vírus da imunodeficiência humana [HIV];;;
Z20.7;Contato com e exposição à pediculose, acaríase e outras infestações;;;
Z20.8;Contato com e exposição a outras doenças transmissíveis;;;
Z20.9;Contato com e exposição a doença transmissível não especificada;;;
Z21;Estado de infecção assintomática pelo vírus da imunodeficiência humana [HIV];;;
Z22.0;Portador de febre tifóide;;;
Z22.1;Portador de outras doenças infecciosas intestinais;;;
Z22.2;Portador de difteria;;;
Z22.3;Portador de outras doenças bacterianas especificadas;;;
Z22.4;Portador de infecções com modo de transmissão predominantemente sexual;;;
Z22.5;Portador de hepatite viral;;;
Z22.6;Portador de infecção pelo vírus T-linfotrópico tipo 1 [HTLV-1];;;
Z22.8;Portador de outras doenças infecciosas;;;
Z22.9;Portador de doença infecciosa não especificada;;;
Z23.0;Necessidade de imunização somente contra cólera;;;
Z23.1;Necessidade de imunização somente contra febre tifóide e paratifóide [TAB];;;
Z23.2;Necessidade de imunização contra tuberculose [BCG];;;
Z23.3;Necessidade de imunização contra a peste;;;
Z23.4;Necessidade de imunização contra a tularemia;;;
Z23.5;Necessidade de imunização somente contra o tétano;;;
Z23.6;Necessidade de imunização somente contra a difteria;;;
Z23.7;Necessidade de imunização somente contra a coqueluche;;;
Z23.8;Vacinação contra outras doenças bacterianas únicas;;;
Z24.0;Necessidade de imunização contra a poliomielite;;;
Z24.1;Necessidade de imunização contra a encefalite viral transmitida por artrópodes;;;
Z24.2;Necessidade de imunização contra a raiva;;;
Z24.3;Necessidade de imunização contra a febre amarela;;;
Z24.4;Necessidade de imunização somente contra o sarampo;;;
Z24.5;Necessidade de imunização somente contra a rubéola;;;
Z24.6;Necessidade de imunização somente contra a hepatite viral;;;
Z25.0;Necessidade de imunização somente contra a caxumba [parotidite epidêmica];;;
Z25.1;Necessidade de imunização somente contra a influenza [gripe];;;
Z25.8;Necessidade de imunização contra outras doenças virais únicas especificadas;;;
Z26.0;Necessidade de imunização contra a leishmaniose;;;
Z26.8;Necessidade de imunização contra outras doenças infecciosas especificadas únicas;;;
Z26.9;Necessidade de imunização contra doença infecciosa não especificada;;;
Z27.0;Necessidade de imunização contra a cólera e as febres tifóide e paratifóides [Cólera + TAB];;;
Z27.1;Necessidade de imunização associada contra a difteria-pertussis-tétano, combinada [DPT];;;
Z27.2;Necessidade de imunização contra a difteria-pertussis-tétano com febres tifóide e paratifóides [DPT + TAB];;;
Z27.3;Necessidade de imunização contra a difteria-pertussis-tétano com poliomielite [DPT + pólio];;;
Z27.4;Necessidade de imunização contra o sarampo-caxumba-rubéola;;;
Z27.8;Necessidade de imunização contra outras combinações de doenças infecciosas;;;
Z27.9;Necessidade de imunização contra combinações não especificadas de doenças infecciosas;;;
Z28.0;Imunização não realizada por contra-indicação;;;
Z28.1;Imunização não realizada por decisão do paciente devida à crença ou a grupo de pressão;;;
Z28.2;Imunização não realizada por decisão do paciente devida a razões outras e às não especificadas;;;
Z28.8;Imunização não realizada por outras razões;;;
Z28.9;Imunização não realizada por razões não especificadas;;;
Z29.0;Isolamento;;;
Z29.1;Imunoterapia profilática;;;
Z29.2;Outras quimioterapias profiláticas;;;
Z29.8;Outras medidas profiláticas especificadas;;;
Z29.9;Medida profilática não especificada;;;
Z30.0;Aconselhamento geral sobre contracepção;;;
Z30.1;Inserção de dispositivo anticoncepcional (intra-uterino);;;
Z30.2;Esterilização;;;
Z30.3;Extração menstrual;;;
Z30.4;Supervisão do uso de medicamentos anticoncepcionais;;;
Z30.5;Supervisão de dispositivo anticoncepcional (intra-uterino);;;
Z30.8;Outro procedimento anticoncepcional;;;
Z30.9;Procedimento anticoncepcional não especificado;;;
Z31.0;Tuboplastia ou vasoplastia após esterilização prévia;;;
Z31.1;Inseminação artificial;;;
Z31.2;"Fecundação ""in vitro""";;;
Z31.3;Outros métodos assistidos de fertilização;;;
Z31.4;Investigação e testes com relação à procriação;;;
Z31.5;Aconselhamento genético;;;
Z31.6;Aconselhamento geral sobre a procriação;;;
Z31.8;Outra medida especificada de procriação;;;
Z31.9;Medida procriativa não especificada;;;
Z32.0;Gravidez (ainda) não confirmada;;;
Z32.1;Gravidez confirmada;;;
Z33;Gravidez como achado casual;;;
Z34.0;Supervisão de primeira gravidez normal;;;
Z34.8;Supervisão de outra gravidez normal;;;
Z34.9;Supervisão de gravidez normal, não especificada;;;
Z35.0;Supervisão de gravidez com história de esterilidade;;;
Z35.1;Supervisão de gravidez com história de aborto;;;
Z35.2;Supervisão de gravidez com outros antecedentes de procriação problemática;;;
Z35.3;Supervisão de gravidez com história de assistência pré-natal insuficiente;;;
Z35.4;Supervisão de gravidez com grande multiparidade;;;
Z35.5;Supervisão de primigesta idosa;;;
Z35.6;Supervisão de primigesta muito jovem;;;
Z35.7;Supervisão de gravidez de alto risco devido a problemas sociais;;;
Z35.8;Supervisão de outras gravidezes de alto risco;;;
Z35.9;Supervisão não especificada de gravidez de alto risco;;;
Z36.0;Rastreamento de anomalias cromossômicas;;;
Z36.1;Rastreamento pré-natal de taxa elevada de alfa-fetoproteínas;;;
Z36.2;Outros rastreamentos pré-natais por amniocentese;;;
Z36.3;Rastreamento pré-natal de malformações por ultrassom e outros meios físicos;;;
Z36.4;Rastreamento pré-natal do retardo de crescimento do feto por ultrassom e outros métodos físicos;;;
Z36.5;Rastreamento pré-natal de isoimunização;;;
Z36.8;Outros rastreamentos pré-natais;;;
Z36.9;Rastreamento pré-natal não especificado;;;
Z37.0;Nascimento único, nativivo [nado-vivo];;;
Z37.1;Nascimento único, natimorto [feto-morto];;;
Z37.2;Nascimento gemelar, gêmeos (ambos) nativivos [nado-vivos];;;
Z37.3;Nascimento gemelar, um dos gêmeos, nativivo [nado-vivo], o outro, natimorto [feto-morto];;;
Z37.4;Nascimento gemelar, gêmeos natimortos [feto-mortos];;;
Z37.5;Outros nascimentos múltiplos, todos nativivos [nado-vivos];;;
Z37.6;Outros nascimentos múltiplos, alguns nativivos [nado-vivos];;;
Z37.7;Outros nascimentos múltiplos, todos natimortos [feto-mortos];;;
Z37.9;Nascimento não especificado;;;
Z38.0;Criança única, nascida em hospital;;;
Z38.1;Criança única, nascida fora do hospital;;;
Z38.2;Criança única, não especificado quanto ao local de nascimento;;;
Z38.3;Gêmeos (duplos), nascidos em hospital;;;
Z38.4;Gêmeos (duplos), nascidos fora de hospital;;;
Z38.5;Gêmeos, não especificados quanto ao local de nascimento;;;
Z38.6;Outros nascimentos múltiplos, em hospital;;;
Z38.7;Outros nascimentos múltiplos, fora de hospital;;;
Z38.8;Outros nascimentos múltiplos, não especificados quanto ao local de nascimento;;;
Z39.0;Assistência e exame imediatamente após o parto;;;
Z39.1;Assistência e exame da mãe nutriz;;;
Z39.2;Seguimento pós-parto de rotina;;;
Z40;Cirurgia profilática;;;
Z40.0;Cirurgia profilática para fatores de risco relacionados com neoplasias malignas;;;
Z40.8;Outra cirurgia profilática;;;
Z40.9;Cirurgia profilática não especificada;;;
Z41;Procedimentos para outros propósitos exceto cuidados de saúde;;;
Z41.0;Transplante de cabelo;;;
Z41.1;Outras intervenções de cirurgia plástica por razões estéticas;;;
Z41.2;Circuncisão ritual e de rotina;;;
Z41.3;Perfuração do lobo da orelha;;;
Z41.8;Outros procedimentos para outros propósitos exceto cuidados de saúde;;;
Z41.9;Procedimentos não especificado para outros propósitos exceto cuidados de saúde;;;
Z42;Seguimento envolvendo cirurgia plástica;;;
Z42.0;Seguimento envolvendo cirurgia plástica da cabeça e do pescoço;;;
Z42.1;Seguimento envolvendo cirurgia plástica de mama;;;
Z42.2;Seguimento envolvendo cirurgia plástica de outras partes do tronco;;;
Z42.3;Seguimento envolvendo cirurgia plástica das extremidades superiores;;;
Z42.4;Seguimento envolvendo cirurgia plástica das extremidades inferiores;;;
Z42.8;Seguimento envolvendo cirurgia plástica de outras partes do corpo;;;
Z42.9;Seguimento envolvendo cirurgia plástica não especificada;;;
Z43;Atenção a orifícios artificiais;;;
Z43.0;Cuidados à traqueostomia;;;
Z43.1;Cuidados à gastrostomia;;;
Z43.2;Cuidados à ileostomia;;;
Z43.3;Cuidados à colostomia;;;
Z43.4;Cuidados a outros orifícios artificiais do tubo digestivo;;;
Z43.5;Cuidados à cistostomia;;;
Z43.6;Cuidados a outros orifícios artificiais das vias urinárias;;;
Z43.7;Cuidados à vagina artificial;;;
Z43.8;Cuidados a outros orifícios artificiais;;;
Z43.9;Cuidados a orifício artificial não especificado;;;
Z44;Colocação e ajustamento de aparelhos de prótese externa;;;
Z44.0;Colocação e ajustamento de braço artificial (parcial) (total);;;
Z44.1;Colocação e ajustamento de perna artificial (parcial) (total);;;
Z44.2;Colocação e ajustamento de olho artificial;;;
Z44.3;Colocação e ajustamento de prótese externa de mama;;;
Z44.8;Colocação e ajustamento de outros aparelhos de prótese externa;;;
Z44.9;Colocação e ajustamento de aparelho de prótese externa não especificado;;;
Z45;Ajustamento e manuseio de dispositivo implantado;;;
Z45.0;Ajustamento e manuseio de marca-passo cardíaco;;;
Z45.1;Ajustamento e manuseio de bomba de infusão;;;
Z45.2;Ajustamento e manuseio de dispositivo de acesso vascular;;;
Z45.3;Ajustamento e manuseio de dispositivo implantado de audição;;;
Z45.8;Ajustamento e manuseio de outros dispositivos implantados;;;
Z45.9;Ajustamento e manuseio de dispositivo implantado não especificado;;;
Z46;Colocação e ajustamento de outros aparelhos;;;
Z46.0;Colocação e ajustamento de óculos e lentes de contato;;;
Z46.1;Colocação e ajustamento de aparelho auditivo;;;
Z46.2;Colocação e ajustamento de outros aparelhos relacionados com o sistema nervoso e órgãos dos sentidos;;;
Z46.3;Colocação e ajustamento de dispositivo de prótese dentária;;;
Z46.4;Colocação e ajustamento de aparelho ortodôntico;;;
Z46.5;Colocação e ajustamento de ileostomia e de outros dispositivos intestinais;;;
Z46.6;Colocação e ajustamento de prótese urinária;;;
Z46.7;Colocação e ajustamento de aparelho ortopédico;;;
Z46.8;Colocação e ajustamento de outros aparelhos especificados;;;
Z46.9;Colocação e ajustamento de aparelho não especificado;;;
Z47;Outros cuidados de seguimento ortopédico;;;
Z47.0;Seguimento envolvendo remoção de placa de fratura e outros dispositivos de fixação interna;;;
Z47.8;Outros seguimentos ortopédicos especificados;;;
Z47.9;Seguimento ortopédico não especificado;;;
Z48;Outro seguimento cirúrgico;;;
Z48.0;Cuidados a curativos e suturas cirúrgicas;;;
Z48.8;Outro seguimento cirúrgico especificado;;;
Z48.9;Seguimento cirúrgico não especificado;;;
Z49;Cuidados envolvendo diálise;;;
Z49.0;Cuidado preparatório para diálise;;;
Z49.1;Diálise extracorpórea;;;
Z49.2;Outras diálises;;;
Z50;Cuidados envolvendo o uso de procedimentos de reabilitação;;;
Z50.0;Reabilitação cardíaca;;;
Z50.1;Outra fisioterapia;;;
Z50.2;Reabilitação de alcoólatra;;;
Z50.3;Reabilitação de toxicodependentes;;;
Z50.4;Psicoterapia, não classificada em outra parte;;;
Z50.5;Reabilitação da linguagem;;;
Z50.6;Treinamento ortóptico;;;
Z50.7;Terapia ocupacional e reabilitação vocacional não classificada em outra parte;;;
Z50.8;Cuidados envolvendo uso de outros procedimentos de reabilitação;;;
Z50.9;Cuidados envolvendo uso de procedimento de reabilitação não especificado;;;
Z51;Outros cuidados médicos;;;
Z51.0;Sessão de radioterapia;;;
Z51.1;Sessão de quimioterapia por neoplasia;;;
Z51.2;Outra quimioterapia;;;
Z51.3;Transfusão de sangue, sem diagnóstico registrado;;;
Z51.4;Cuidado preparatório para tratamento subsequente não classificado em outra parte;;;
Z51.5;Cuidado paliativo;;;
Z51.6;Dessensibilização a alérgenos;;;
Z51.8;Outro cuidado médico especificado;;;
Z51.9;Cuidado médico não especificado;;;
Z52;Doadores de órgãos e tecidos;;;
Z52.0;Doador de sangue;;;
Z52.1;Doador de pele;;;
Z52.2;Doador de osso;;;
Z52.3;Doador de medula óssea;;;
Z52.4;Doador de rim;;;
Z52.5;Doador de córnea;;;
Z52.6;Doador de fígado;;;
Z52.7;Doador de coração;;;
Z52.8;Doador de outros órgãos ou tecidos;;;
Z52.9;Doador de órgão ou tecido não especificado;;;
Z53;Pessoas em contato com serviços de saúde para procedimentos específicos não realizados;;;
Z53.0;Procedimento não realizado devido à contra-indicação;;;
Z53.1;Procedimento não realizado devido à decisão do paciente por razões de crença ou grupo de pressão;;;
Z53.2;Procedimento não realizado devido à decisão do paciente por outras razões e as não especificadas;;;
Z53.8;Procedimento não realizado por outras razões;;;
Z53.9;Procedimento não realizado por razão não especificada;;;
Z54;Convalescença;;;
Z54.0;Convalescença após cirurgia;;;
Z54.1;Convalescença após radioterapia;;;
Z54.2;Convalescença após quimioterapia;;;
Z54.3;Convalescença após psicoterapia;;;
Z54.4;Convalescença após tratamento de fratura;;;
Z54.7;Convalescença após tratamento combinado;;;
Z54.8;Convalescença após outro tratamento;;;
Z54.9;Convalescença após tratamento não especificado;;;
Z55.0;Analfabetismo e baixa escolaridade;;;
Z55.1;Escolarização não disponível e impossível;;;
Z55.2;Reprovação em exames;;;
Z55.3;Maus resultados escolares;;;
Z55.4;Má adaptação escolar e dificuldades com professores e colegas;;;
Z55.8;Outros problemas relacionados com a educação e com a alfabetização;;;
Z55.9;Problemas não especificados relacionados com a educação e com a alfabetização;;;
Z56.0;Desemprego não especificado;;;
Z56.1;Mudança de emprego;;;
Z56.2;Ameaça de perda de emprego;;;
Z56.3;Ritmo de trabalho penoso;;;
Z56.4;Desacordo com patrão e colegas de trabalho;;;
Z56.5;Má adaptação ao trabalho;;;
Z56.6;Outras dificuldades físicas e mentais relacionadas ao trabalho;;;
Z56.7;Outros problemas e os não especificados relacionados com o emprego;;;
Z57.0;Exposição ocupacional ao ruído;;;
Z57.1;Exposição ocupacional à radiação;;;
Z57.2;Exposição ocupacional à poeira (pó);;;
Z57.3;Exposição ocupacional a outros contaminantes do ar;;;
Z57.4;Exposição ocupacional a agentes tóxicos na agricultura;;;
Z57.5;Exposição ocupacional a agentes tóxicos em outras indústrias;;;
Z57.6;Exposição ocupacional a temperaturas extremas;;;
Z57.7;Exposição ocupacional à vibração;;;
Z57.8;Exposição ocupacional a outros fatores de risco;;;
Z57.9;Exposição ocupacional a fator de risco não especificado;;;
Z58.0;Exposição ao ruído;;;
Z58.1;Exposição à poluição atmosférica;;;
Z58.2;Exposição à poluição da água;;;
Z58.3;Exposição à poluição do solo;;;
Z58.4;Exposição à radiação;;;
Z58.5;Exposição a outras poluições;;;
Z58.6;Água potável insuficiente;;;
Z58.7;Exposição à fumaça de tabaco;;;
Z58.8;Outros problemas relacionados com o ambiente físico;;;
Z58.9;Problema não especificado relacionado com o ambiente físico;;;
Z59.0;Falta de domicílio fixo;;;
Z59.1;Habitação inadequada;;;
Z59.2;Desacordo com vizinhos, locatários e proprietários;;;
Z59.3;Problemas relacionados com a vida em instituição residencial;;;
Z59.4;Falta de alimentação adequada;;;
Z59.5;Pobreza extrema;;;
Z59.6;Baixo rendimento;;;
Z59.7;Seguro social e medidas de bem-estar social insuficientes;;;
Z59.8;Outros problemas relacionados com a habitação e com as circunstâncias econômicas;;;
Z59.9;Circunstâncias não especificadas econômicas ou de habitação;;;
